StadtbezirkeId,Stadtbezirke,Wahl,Jahr,Messung,Wert
114,114 Volkmarode,Europawahl,2019,FDP,6.2
120,120 Östliches Ringgebiet,Europawahl,2019,FDP,4.6
131,131 Innenstadt,Europawahl,2019,FDP,6.8
132,132 Viewegsgarten-Bebelhof,Europawahl,2019,FDP,5.8
211,211 Stöckheim-Leiferde,Europawahl,2019,FDP,5.7
212,212 Heidberg-Melverode,Europawahl,2019,FDP,4.4
213,213 Südstadt-Rautheim-Mascherode,Europawahl,2019,FDP,5.4
221,221 Weststadt,Europawahl,2019,FDP,3.7
222,222 Timmerlah-Geitelde-Stiddien,Europawahl,2019,FDP,5.3
223,223 Broitzem,Europawahl,2019,FDP,4.7
224,224 Rüningen,Europawahl,2019,FDP,5.3
310,310 Westliches Ringgebiet,Europawahl,2019,FDP,4.8
321,321 Lehndorf-Watenbüttel,Europawahl,2019,FDP,5.7
322,322 Veltenhof-Rühme,Europawahl,2019,FDP,5.5
323,323 Wenden-Thune-Harxbüttel,Europawahl,2019,FDP,5.9
331,331 Nordstadt,Europawahl,2019,FDP,4.8
332,332 Schunteraue,Europawahl,2019,FDP,3.5
112,112 Wabe-Schunter-Beberbach,Europawahl,2019,Die PARTEI,2.6
113,113 Hondelage,Europawahl,2019,Die PARTEI,2.4
114,114 Volkmarode,Europawahl,2019,Die PARTEI,2.3
120,120 Östliches Ringgebiet,Europawahl,2019,Die PARTEI,5.0
131,131 Innenstadt,Europawahl,2019,Die PARTEI,5.5
132,132 Viewegsgarten-Bebelhof,Europawahl,2019,Die PARTEI,4.5
211,211 Stöckheim-Leiferde,Europawahl,2019,Die PARTEI,2.3
212,212 Heidberg-Melverode,Europawahl,2019,Die PARTEI,2.9
213,213 Südstadt-Rautheim-Mascherode,Europawahl,2019,Die PARTEI,2.7
221,221 Weststadt,Europawahl,2019,Die PARTEI,2.0
222,222 Timmerlah-Geitelde-Stiddien,Europawahl,2019,Die PARTEI,2.4
223,223 Broitzem,Europawahl,2019,Die PARTEI,2.1
224,224 Rüningen,Europawahl,2019,Die PARTEI,3.6
310,310 Westliches Ringgebiet,Europawahl,2019,Die PARTEI,6.8
321,321 Lehndorf-Watenbüttel,Europawahl,2019,Die PARTEI,2.4
322,322 Veltenhof-Rühme,Europawahl,2019,Die PARTEI,3.3
323,323 Wenden-Thune-Harxbüttel,Europawahl,2019,Die PARTEI,2.4
331,331 Nordstadt,Europawahl,2019,Die PARTEI,5.7
332,332 Schunteraue,Europawahl,2019,Die PARTEI,4.4
112,112 Wabe-Schunter-Beberbach,Europawahl,2019,PIRATEN,0.8
113,113 Hondelage,Europawahl,2019,PIRATEN,0.6
114,114 Volkmarode,Europawahl,2019,PIRATEN,0.5
120,120 Östliches Ringgebiet,Europawahl,2019,PIRATEN,1.0
131,131 Innenstadt,Europawahl,2019,PIRATEN,1.0
132,132 Viewegsgarten-Bebelhof,Europawahl,2019,PIRATEN,1.0
211,211 Stöckheim-Leiferde,Europawahl,2019,PIRATEN,0.7
212,212 Heidberg-Melverode,Europawahl,2019,PIRATEN,0.6
213,213 Südstadt-Rautheim-Mascherode,Europawahl,2019,PIRATEN,1.1
221,221 Weststadt,Europawahl,2019,PIRATEN,1.0
222,222 Timmerlah-Geitelde-Stiddien,Europawahl,2019,PIRATEN,1.1
223,223 Broitzem,Europawahl,2019,PIRATEN,0.7
224,224 Rüningen,Europawahl,2019,PIRATEN,1.3
310,310 Westliches Ringgebiet,Europawahl,2019,PIRATEN,1.4
321,321 Lehndorf-Watenbüttel,Europawahl,2019,PIRATEN,0.6
322,322 Veltenhof-Rühme,Europawahl,2019,PIRATEN,0.8
323,323 Wenden-Thune-Harxbüttel,Europawahl,2019,PIRATEN,1.0
331,331 Nordstadt,Europawahl,2019,PIRATEN,1.1
332,332 Schunteraue,Europawahl,2019,PIRATEN,1.2
112,112 Wabe-Schunter-Beberbach,Europawahl,2019,Sonstige,7.3
113,113 Hondelage,Europawahl,2019,Sonstige,7.0
114,114 Volkmarode,Europawahl,2019,Sonstige,4.9
120,120 Östliches Ringgebiet,Europawahl,2019,Sonstige,7.6
131,131 Innenstadt,Europawahl,2019,Sonstige,9.3
132,132 Viewegsgarten-Bebelhof,Europawahl,2019,Sonstige,8.7
211,211 Stöckheim-Leiferde,Europawahl,2019,Sonstige,5.5
212,212 Heidberg-Melverode,Europawahl,2019,Sonstige,6.7
213,213 Südstadt-Rautheim-Mascherode,Europawahl,2019,Sonstige,7.0
221,221 Weststadt,Europawahl,2019,Sonstige,7.1
222,222 Timmerlah-Geitelde-Stiddien,Europawahl,2019,Sonstige,5.7
223,223 Broitzem,Europawahl,2019,Sonstige,6.4
224,224 Rüningen,Europawahl,2019,Sonstige,9.0
310,310 Westliches Ringgebiet,Europawahl,2019,Sonstige,9.3
321,321 Lehndorf-Watenbüttel,Europawahl,2019,Sonstige,6.5
322,322 Veltenhof-Rühme,Europawahl,2019,Sonstige,8.2
323,323 Wenden-Thune-Harxbüttel,Europawahl,2019,Sonstige,8.0
331,331 Nordstadt,Europawahl,2019,Sonstige,10.2
332,332 Schunteraue,Europawahl,2019,Sonstige,9.5
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,Wahlberechtigte,15519
113,113 Hondelage,Stadtbezirksratswahl,2006,Wahlberechtigte,3359
114,114 Volkmarode,Stadtbezirksratswahl,2006,Wahlberechtigte,5417
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,Wahlberechtigte,20953
131,131 Innenstadt,Stadtbezirksratswahl,2006,Wahlberechtigte,10293
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,Wahlberechtigte,10110
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,Wahlberechtigte,6510
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,Wahlberechtigte,9987
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,Wahlberechtigte,10054
221,221 Weststadt,Stadtbezirksratswahl,2006,Wahlberechtigte,18322
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,Wahlberechtigte,2981
223,223 Broitzem,Stadtbezirksratswahl,2006,Wahlberechtigte,4624
224,224 Rüningen,Stadtbezirksratswahl,2006,Wahlberechtigte,2439
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,Wahlberechtigte,25495
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,Wahlberechtigte,16251
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,Wahlberechtigte,4944
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,Wahlberechtigte,5239
331,331 Nordstadt,Stadtbezirksratswahl,2006,Wahlberechtigte,16620
332,332 Schunteraue,Stadtbezirksratswahl,2006,Wahlberechtigte,4089
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,Wahlbeteiligung,57.3
113,113 Hondelage,Stadtbezirksratswahl,2006,Wahlbeteiligung,59.6
114,114 Volkmarode,Stadtbezirksratswahl,2006,Wahlbeteiligung,62.4
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,Wahlbeteiligung,54.3
131,131 Innenstadt,Stadtbezirksratswahl,2006,Wahlbeteiligung,42.9
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,Wahlbeteiligung,46.4
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,Wahlbeteiligung,60.8
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,Wahlbeteiligung,48.3
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,Wahlbeteiligung,57.2
221,221 Weststadt,Stadtbezirksratswahl,2006,Wahlbeteiligung,35.7
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,Wahlbeteiligung,56.0
223,223 Broitzem,Stadtbezirksratswahl,2006,Wahlbeteiligung,53.2
224,224 Rüningen,Stadtbezirksratswahl,2006,Wahlbeteiligung,43.4
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,Wahlbeteiligung,41.0
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,Wahlbeteiligung,59.1
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,Wahlbeteiligung,45.7
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,Wahlbeteiligung,54.8
331,331 Nordstadt,Stadtbezirksratswahl,2006,Wahlbeteiligung,44.9
332,332 Schunteraue,Stadtbezirksratswahl,2006,Wahlbeteiligung,52.0
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,CDU,50.9
113,113 Hondelage,Stadtbezirksratswahl,2006,CDU,47.9
114,114 Volkmarode,Stadtbezirksratswahl,2006,CDU,55.5
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,CDU,30.6
131,131 Innenstadt,Stadtbezirksratswahl,2006,CDU,44.3
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,CDU,41.3
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,CDU,49.7
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,CDU,49.4
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,CDU,47.4
221,221 Weststadt,Stadtbezirksratswahl,2006,CDU,50.6
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,CDU,49.0
223,223 Broitzem,Stadtbezirksratswahl,2006,CDU,50.9
224,224 Rüningen,Stadtbezirksratswahl,2006,CDU,39.2
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,CDU,37.7
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,CDU,51.8
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,CDU,54.0
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,CDU,62.6
331,331 Nordstadt,Stadtbezirksratswahl,2006,CDU,40.5
332,332 Schunteraue,Stadtbezirksratswahl,2006,CDU,33.6
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,SPD,31.3
113,113 Hondelage,Stadtbezirksratswahl,2006,SPD,52.1
114,114 Volkmarode,Stadtbezirksratswahl,2006,SPD,23.9
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,SPD,33.0
131,131 Innenstadt,Stadtbezirksratswahl,2006,SPD,31.1
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,SPD,30.6
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,SPD,35.2
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,SPD,30.2
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,SPD,32.5
221,221 Weststadt,Stadtbezirksratswahl,2006,SPD,35.5
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,SPD,51.0
223,223 Broitzem,Stadtbezirksratswahl,2006,SPD,39.2
224,224 Rüningen,Stadtbezirksratswahl,2006,SPD,58.2
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,SPD,33.0
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,SPD,32.4
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,SPD,34.6
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,SPD,37.4
331,331 Nordstadt,Stadtbezirksratswahl,2006,SPD,33.1
332,332 Schunteraue,Stadtbezirksratswahl,2006,SPD,35.0
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,GRÜNE,7.8
113,113 Hondelage,Stadtbezirksratswahl,2006,GRÜNE,0.0
114,114 Volkmarode,Stadtbezirksratswahl,2006,GRÜNE,9.9
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,GRÜNE,23.9
131,131 Innenstadt,Stadtbezirksratswahl,2006,GRÜNE,16.3
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,GRÜNE,15.7
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,GRÜNE,9.9
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,GRÜNE,5.5
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,GRÜNE,8.2
221,221 Weststadt,Stadtbezirksratswahl,2006,GRÜNE,4.1
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,GRÜNE,0.0
223,223 Broitzem,Stadtbezirksratswahl,2006,GRÜNE,7.2
224,224 Rüningen,Stadtbezirksratswahl,2006,GRÜNE,0.0
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,GRÜNE,14.3
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,GRÜNE,10.6
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,GRÜNE,7.4
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,GRÜNE,0.0
331,331 Nordstadt,Stadtbezirksratswahl,2006,GRÜNE,11.0
332,332 Schunteraue,Stadtbezirksratswahl,2006,GRÜNE,11.0
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,BIBS,0.0
113,113 Hondelage,Stadtbezirksratswahl,2006,BIBS,0.0
114,114 Volkmarode,Stadtbezirksratswahl,2006,BIBS,4.0
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,BIBS,0.0
131,131 Innenstadt,Stadtbezirksratswahl,2006,BIBS,0.0
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,BIBS,0.0
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,BIBS,0.0
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,BIBS,0.0
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,BIBS,0.0
221,221 Weststadt,Stadtbezirksratswahl,2006,BIBS,0.0
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,BIBS,0.0
223,223 Broitzem,Stadtbezirksratswahl,2006,BIBS,0.0
224,224 Rüningen,Stadtbezirksratswahl,2006,BIBS,0.0
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,BIBS,0.0
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,BIBS,0.0
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,BIBS,0.0
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,BIBS,0.0
331,331 Nordstadt,Stadtbezirksratswahl,2006,BIBS,5.7
332,332 Schunteraue,Stadtbezirksratswahl,2006,BIBS,18.0
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,DIE LINKE.,3.6
113,113 Hondelage,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
114,114 Volkmarode,Stadtbezirksratswahl,2006,DIE LINKE.,2.2
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,DIE LINKE.,6.1
131,131 Innenstadt,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,DIE LINKE.,7.2
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,DIE LINKE.,3.2
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,DIE LINKE.,3.7
221,221 Weststadt,Stadtbezirksratswahl,2006,DIE LINKE.,5.7
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
223,223 Broitzem,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
224,224 Rüningen,Stadtbezirksratswahl,2006,DIE LINKE.,2.6
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,DIE LINKE.,10.7
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
331,331 Nordstadt,Stadtbezirksratswahl,2006,DIE LINKE.,5.0
332,332 Schunteraue,Stadtbezirksratswahl,2006,DIE LINKE.,0.0
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,FDP,6.3
113,113 Hondelage,Stadtbezirksratswahl,2006,FDP,0.0
114,114 Volkmarode,Stadtbezirksratswahl,2006,FDP,4.5
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,FDP,6.4
131,131 Innenstadt,Stadtbezirksratswahl,2006,FDP,8.3
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,FDP,5.2
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,FDP,5.2
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,FDP,3.8
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,FDP,8.2
221,221 Weststadt,Stadtbezirksratswahl,2006,FDP,4.2
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,FDP,0.0
223,223 Broitzem,Stadtbezirksratswahl,2006,FDP,0.0
224,224 Rüningen,Stadtbezirksratswahl,2006,FDP,0.0
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,FDP,4.2
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,FDP,5.2
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,FDP,4.0
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,FDP,0.0
331,331 Nordstadt,Stadtbezirksratswahl,2006,FDP,4.7
332,332 Schunteraue,Stadtbezirksratswahl,2006,FDP,2.4
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2006,Sonstige,0.0
113,113 Hondelage,Stadtbezirksratswahl,2006,Sonstige,0.0
114,114 Volkmarode,Stadtbezirksratswahl,2006,Sonstige,0.0
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2006,Sonstige,0.0
131,131 Innenstadt,Stadtbezirksratswahl,2006,Sonstige,0.0
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2006,Sonstige,0.0
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2006,Sonstige,0.0
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2006,Sonstige,8.0
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2006,Sonstige,0.0
221,221 Weststadt,Stadtbezirksratswahl,2006,Sonstige,0.0
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2006,Sonstige,0.0
223,223 Broitzem,Stadtbezirksratswahl,2006,Sonstige,2.7
224,224 Rüningen,Stadtbezirksratswahl,2006,Sonstige,0.0
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2006,Sonstige,0.0
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2006,Sonstige,0.0
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2006,Sonstige,0.0
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2006,Sonstige,0.0
331,331 Nordstadt,Stadtbezirksratswahl,2006,Sonstige,0.0
332,332 Schunteraue,Stadtbezirksratswahl,2006,Sonstige,0.0
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2011,Wahlberechtigte,16256
113,113 Hondelage,Stadtbezirksratswahl,2011,Wahlberechtigte,3223
114,114 Volkmarode,Stadtbezirksratswahl,2011,Wahlberechtigte,5676
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2011,Wahlberechtigte,21192
131,131 Innenstadt,Stadtbezirksratswahl,2011,Wahlberechtigte,10791
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2011,Wahlberechtigte,10035
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2011,Wahlberechtigte,6804
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2011,Wahlberechtigte,9765
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2011,Wahlberechtigte,10097
221,221 Weststadt,Stadtbezirksratswahl,2011,Wahlberechtigte,17903
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2011,Wahlberechtigte,2992
223,223 Broitzem,Stadtbezirksratswahl,2011,Wahlberechtigte,4937
224,224 Rüningen,Stadtbezirksratswahl,2011,Wahlberechtigte,2422
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2011,Wahlberechtigte,26397
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2011,Wahlberechtigte,16725
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2011,Wahlberechtigte,4866
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2011,Wahlberechtigte,5317
331,331 Nordstadt,Stadtbezirksratswahl,2011,Wahlberechtigte,17005
332,332 Schunteraue,Stadtbezirksratswahl,2011,Wahlberechtigte,4032
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2011,Wahlbeteiligung,57.8
113,113 Hondelage,Stadtbezirksratswahl,2011,Wahlbeteiligung,60.7
114,114 Volkmarode,Stadtbezirksratswahl,2011,Wahlbeteiligung,62.6
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2011,Wahlbeteiligung,55.8
131,131 Innenstadt,Stadtbezirksratswahl,2011,Wahlbeteiligung,41.4
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2011,Wahlbeteiligung,45.5
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2011,Wahlbeteiligung,61.8
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2011,Wahlbeteiligung,48.0
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2011,Wahlbeteiligung,56.0
221,221 Weststadt,Stadtbezirksratswahl,2011,Wahlbeteiligung,37.0
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2011,Wahlbeteiligung,57.1
223,223 Broitzem,Stadtbezirksratswahl,2011,Wahlbeteiligung,53.3
224,224 Rüningen,Stadtbezirksratswahl,2011,Wahlbeteiligung,42.7
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2011,Wahlbeteiligung,40.8
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2011,Wahlbeteiligung,57.3
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2011,Wahlbeteiligung,45.8
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2011,Wahlbeteiligung,57.6
331,331 Nordstadt,Stadtbezirksratswahl,2011,Wahlbeteiligung,45.1
332,332 Schunteraue,Stadtbezirksratswahl,2011,Wahlbeteiligung,50.9
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2011,CDU,38.2
113,113 Hondelage,Stadtbezirksratswahl,2011,CDU,35.7
114,114 Volkmarode,Stadtbezirksratswahl,2011,CDU,47.1
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2011,CDU,26.0
131,131 Innenstadt,Stadtbezirksratswahl,2011,CDU,39.6
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2011,CDU,34.5
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2011,CDU,44.4
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2011,CDU,42.1
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2011,CDU,42.1
221,221 Weststadt,Stadtbezirksratswahl,2011,CDU,42.4
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2011,CDU,43.3
223,223 Broitzem,Stadtbezirksratswahl,2011,CDU,46.9
224,224 Rüningen,Stadtbezirksratswahl,2011,CDU,37.6
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2011,CDU,31.1
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2011,CDU,42.6
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2011,CDU,50.7
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2011,CDU,44.9
331,331 Nordstadt,Stadtbezirksratswahl,2011,CDU,33.5
332,332 Schunteraue,Stadtbezirksratswahl,2011,CDU,26.6
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2011,SPD,26.9
113,113 Hondelage,Stadtbezirksratswahl,2011,SPD,41.3
114,114 Volkmarode,Stadtbezirksratswahl,2011,SPD,27.8
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2011,SPD,29.7
131,131 Innenstadt,Stadtbezirksratswahl,2011,SPD,28.8
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2011,SPD,28.6
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2011,SPD,33.3
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2011,SPD,30.8
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2011,SPD,32.4
221,221 Weststadt,Stadtbezirksratswahl,2011,SPD,42.8
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2011,SPD,51.0
223,223 Broitzem,Stadtbezirksratswahl,2011,SPD,40.9
224,224 Rüningen,Stadtbezirksratswahl,2011,SPD,62.4
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2011,SPD,30.3
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2011,SPD,32.4
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2011,SPD,36.2
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2011,SPD,31.4
331,331 Nordstadt,Stadtbezirksratswahl,2011,SPD,33.2
332,332 Schunteraue,Stadtbezirksratswahl,2011,SPD,34.6
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2011,GRÜNE,17.4
113,113 Hondelage,Stadtbezirksratswahl,2011,GRÜNE,20.5
114,114 Volkmarode,Stadtbezirksratswahl,2011,GRÜNE,19.0
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2011,GRÜNE,29.6
131,131 Innenstadt,Stadtbezirksratswahl,2011,GRÜNE,22.7
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2011,GRÜNE,23.6
211,211 Stöckheim-Leiferde,Stadtbezirksratswahl,2011,GRÜNE,16.1
212,212 Heidberg-Melverode,Stadtbezirksratswahl,2011,GRÜNE,14.1
213,213 Südstadt-Rautheim-Mascherode,Stadtbezirksratswahl,2011,GRÜNE,16.0
221,221 Weststadt,Stadtbezirksratswahl,2011,GRÜNE,7.1
222,222 Timmerlah-Geitelde-Stiddien,Stadtbezirksratswahl,2011,GRÜNE,0.0
223,223 Broitzem,Stadtbezirksratswahl,2011,GRÜNE,12.2
224,224 Rüningen,Stadtbezirksratswahl,2011,GRÜNE,0.0
310,310 Westliches Ringgebiet,Stadtbezirksratswahl,2011,GRÜNE,22.6
321,321 Lehndorf-Watenbüttel,Stadtbezirksratswahl,2011,GRÜNE,15.9
322,322 Veltenhof-Rühme,Stadtbezirksratswahl,2011,GRÜNE,13.2
323,323 Wenden-Thune-Harxbüttel,Stadtbezirksratswahl,2011,GRÜNE,10.3
331,331 Nordstadt,Stadtbezirksratswahl,2011,GRÜNE,20.7
332,332 Schunteraue,Stadtbezirksratswahl,2011,GRÜNE,17.7
112,112 Wabe-Schunter-Beberbach,Stadtbezirksratswahl,2011,BIBS,12.6
113,113 Hondelage,Stadtbezirksratswahl,2011,BIBS,0.0
114,114 Volkmarode,Stadtbezirksratswahl,2011,BIBS,0.0
120,120 Östliches Ringgebiet,Stadtbezirksratswahl,2011,BIBS,4.6
131,131 Innenstadt,Stadtbezirksratswahl,2011,BIBS,0.0
132,132 Viewegsgarten-Bebelhof,Stadtbezirksratswahl,2011,BIBS,5.7
